province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
New Brunswick,St. Thomas University,Environment and Society (Major),14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,"Gerontology (Minor, Major)",14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,"International Relations (Minor, Major, Honours)",14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,Mathematics (Major),14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,"Political Science (Minor, Major, Honours)",14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,"Psychology (Minor, Major, Honours)",14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,"Science and Technology Studies (Minor, Major, Honours)",14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,"Sociology (Minor, Major, Honours)",14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,"Women's Studies and Gender Studies (Minor, Major, Honours)",14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,Business Studies- Minor,14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,Environmental Studies- Minor,14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,Ethics- Minor,14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,Film Studies- Minor,14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,Irish Studies- Minor,14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,Latin American Studies- Minor,14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,Medieval Studies- Minor,14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,St. Thomas University,Peace Studies- Minor,14503,6643,70%,4 years,English,"61 (Internet-based), 500 (Paper-based)",,,66° 38' 48.4" W,45° 56' 37.18" N,www.stu.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Applied Arts,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Anthropology,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Archaeology,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Classical Studies,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Classics,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Comparative Cultural Studies,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Creative Writing,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Drama,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Economic Studies,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Economics,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,English,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,French,17385,7536,65%,4 years,English and French,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Gender and Women's Studies,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,History,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,International Development Studies,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Law in Society,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Media Arts and Cultures,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Music,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Neuroscience,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Philosophy,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Political Science,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
