province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
British Columbia,University of Victoria,Biomedical Engineering,19849,6058,85,5 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Business- minor,7464,23421,80,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Canadian Studies- Diploma,18062,5475,80,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Chemistry,18062,5475,80,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Chemistry and Earth and Ocean Sciences,18062,5475,80,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Chemistry and Mathematics,18062,5475,80,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Chemistry for the Medical Sciences,18062,5475,75,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Child & Youth Care,18062,5475,70,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Child & Youth Care - Indigenous Initatives,18062,5475,75,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Chinese Studies,18062,5475,75,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Civil Engineering,19849,6058,85,5 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Coastal studies- minor,18062,5475,78,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Commerce,7464,23421,80,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Computer Engineering,19849,6058,85,5 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Computer Science,19849,6058,80,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Computer Science and Health Information Science,19849,6058,80,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Computer Science and Mathematics,19849,6058,80,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
