province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
Alberta,MacEwan University,Paralegal Studies (diploma),2224,802,75,2 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,Please see university website for more information regarding tuition and admission.,113° 30' 17" W,53° 32' 49" N,www.macewan.ca
Alberta,MacEwan University,Police and Investigations (diploma),2227,805,75,2 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,Please see university website for more information regarding tuition and admission.,113° 30' 17" W,53° 32' 49" N,www.macewan.ca
Alberta,MacEwan University,Special Needs Educational Assistant (certificate),2224,802,75,8 months,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,Please see university website for more information regarding tuition and admission.,113° 30' 17" W,53° 32' 49" N,www.macewan.ca
Alberta,MacEwan University,Theatre Arts (diploma),2259,837,65,2 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,Please see university website for more information regarding tuition and admission.,113° 30' 17" W,53° 32' 49" N,www.macewan.ca
Alberta,MacEwan University,Theatre Production (diploma),2403,981,65,2 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,Please see university website for more information regarding tuition and admission.,113° 30' 17" W,53° 32' 49" N,www.macewan.ca
Alberta,MacEwan University,Therapist Assistant,608,134,75,2 years,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,Please see university website for more information regarding tuition and admission.,113° 30' 17" W,53° 32' 49" N,www.macewan.ca
Alberta,MacEwan University,Travel (diploma),2146,724,65,13 months,English,Minimum score of 580 (on the written test) or 86 (on the Internet-based test),,Please see university website for more information regarding tuition and admission.,113° 30' 17" W,53° 32' 49" N,www.macewan.ca
Alberta,Mount Royal University,Anthropology,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,History,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,English,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Policy Studies,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Psychology,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Sociology,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Criminal Justice,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Accounting,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,General Management,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Human Resources,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Marketing,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Child and Youth Care Counsellor,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Early Learning and Child Care  ,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Broadcast Media Studies,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Information Design,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Journalism,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Public Relations,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Computer information Systems,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Elementary (Education),21000,314,70,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Athletic Therapy,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Ecotourism and Outdoor Leadership,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Physical Literacy,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
Alberta,Mount Royal University,Sport and Recreation Management,21000,314,65,4 years,English,560 on written test or 83 on internet-based test,,Please see university website for additional information. Canadian tuition is per course.,114° 8' 0.54" W,51° 0' 49.09" N,www.mtroyal.ca
